Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Sales_Method,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,
West Gear,1128299,17-08-2021,South,Louisiana,New Orleans,Men's Apparel,Online,64,138,8832,5210.88,
West Gear,1128299,17-08-2021,South,Louisiana,New Orleans,Women's Apparel,Online,63,90,5670,2778.3,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,43,145,6235,3429.25,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,46,125,5750,2932.5,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,43,78,3354,1744.08,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,Online,41,63,2583,1317.33,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Men's Apparel,Online,51,77,3927,2159.85,
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Women's Apparel,Online,39,75,2925,1462.5,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,34,112,3808,2056.32,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,45,155,6975,3836.25,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,42,100,4200,2100,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,Online,36,105,3780,1890,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Men's Apparel,Online,47,95,4465,2634.35,
West Gear,1128299,17-10-2021,South,Louisiana,New Orleans,Women's Apparel,Online,50,108,5400,2538,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,39,188,7332,3666,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,42,210,8820,4586.4,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,38,137,5206,2707.12,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,Online,48,125,6000,3000,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Men's Apparel,Online,68,119,8092,4450.6,
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Women's Apparel,Online,81,174,14094,6765.12,
West Gear,1128299,16-12-2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,69,240,16560,8611.2,
West Gear,1128299,16-12-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,72,216,15552,7776,
Foot Locker,1128299,16-12-2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,69,162,11178,5812.56,
Foot Locker,1128299,16-12-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,Online,72,156,11232,6065.28,
Foot Locker,1128299,16-12-2021,South,Louisiana,New Orleans,Men's Apparel,Online,82,131,10742,6230.36,
Foot Locker,1128299,16-12-2021,South,Louisiana,New Orleans,Women's Apparel,Online,87,175,15225,6851.25,
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,19,182,3458,1486.94,
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,28,196,5488,2469.6,
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,28,119,3332,1332.8,
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,Online,33,133,4389,2326.17,
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Apparel,Online,36,85,3060,1132.2,
West Gear,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Apparel,Online,34,143,4862,2917.2,
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Men's Street Footwear,Online,23,163,3749,1499.6,
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,Online,32,174,5568,2338.56,
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Women's Street Footwear,Online,34,128,4352,1784.32,
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,32,109,3488,1883.52,
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Men's Apparel,Online,39,70,2730,955.5,
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Women's Apparel,Online,34,131,4454,2449.7,
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Men's Street Footwear,Online,28,156,4368,1965.6,
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,36,169,6084,2798.64,
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Women's Street Footwear,Online,28,113,3164,1550.36,
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,33,105,3465,2009.7,
West Gear,1197831,6/3/2021,West,Idaho,Boise,Men's Apparel,Online,37,75,2775,1248.75,
West Gear,1197831,6/3/2021,West,Idaho,Boise,Women's Apparel,Online,33,116,3828,2488.2,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Street Footwear,Online,19,195,3705,1741.35,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,29,195,5655,2714.4,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Street Footwear,Online,24,138,3312,1556.64,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,29,113,3277,1802.35,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Apparel,Online,34,72,2448,1052.64,
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Apparel,Online,28,138,3864,2357.04,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Street Footwear,Online,18,203,3654,1827,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,28,196,5488,2634.24,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Street Footwear,Online,23,167,3841,1805.27,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,33,130,4290,2359.5,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Apparel,Online,47,120,5640,2256,
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Apparel,Online,42,218,9156,5768.28,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Street Footwear,Online,42,195,8190,4013.1,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,46,188,8648,4151.04,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Street Footwear,Online,47,174,8178,3925.44,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,48,143,6864,4049.76,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Apparel,Online,52,117,6084,2616.12,
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Apparel,Online,55,231,12705,7750.05,
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Street Footwear,Online,48,217,10416,5208,
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,52,202,10504,5462.08,
West Gear,1197831,6/7/2021,West,Idaho,Boise,Women's Street Footwear,Online,46,241,11086,6097.3,
West Gear,1197831,6/7/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,47,137,6439,4120.96,
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Apparel,Online,53,131,6943,3332.64,
Foot Locker,1197831,6/7/2021,West,Idaho,Boise,Women's Apparel,Online,64,208,13312,9185.28,
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Men's Street Footwear,Online,46,210,9660,5313,
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,53,195,10335,5477.55,
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Women's Street Footwear,Online,46,250,11500,6095,
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,48,124,5952,3868.8,
Sports Direct,1197831,8/8/2021,West,Idaho,Boise,Men's Apparel,Online,52,133,6916,3181.36,
Sports Direct,1197831,8/8/2021,West,Idaho,Boise,Women's Apparel,Online,54,196,10584,7197.12,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Street Footwear,Online,50,176,8800,4400,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,50,188,9400,4888,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Street Footwear,Online,56,182,10192,5299.84,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,55,116,6380,4019.4,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Apparel,Online,50,104,5200,2392,
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Apparel,Online,49,181,8869,5942.23,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Street Footwear,Online,36,167,6012,3066.12,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,37,173,6401,3456.54,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Street Footwear,Online,41,131,5371,2739.21,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,44,101,4444,2888.6,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Apparel,Online,32,91,2912,1397.76,
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Apparel,Online,42,142,5964,3936.24,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Street Footwear,Online,33,182,6006,3303.3,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,32,189,6048,3144.96,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Street Footwear,Online,58,150,8700,4698,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,54,122,6588,4018.68,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Apparel,Online,54,106,5724,2862,
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Apparel,Online,63,163,10269,6880.23,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Street Footwear,Online,54,233,12582,6794.28,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Athletic Footwear,Online,51,209,10659,5755.86,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Street Footwear,Online,56,176,9856,5125.12,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Athletic Footwear,Online,59,142,8378,5445.7,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Apparel,Online,50,133,6650,3258.5,
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Apparel,Online,60,196,11760,8114.4,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Street Footwear,Online,29,119,3451,1656.48,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Athletic Footwear,Online,37,106,3922,2000.22,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Street Footwear,Online,37,106,3922,1921.78,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Athletic Footwear,Online,38,77,2926,1345.96,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Men's Apparel,Online,42,63,2646,1190.7,
Foot Locker,1128299,23-01-2021,West,Idaho,Boise,Women's Apparel,Online,36,111,3996,1398.6,
Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Men's Street Footwear,Online,29,143,4147,2073.5,
Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Men's Athletic Footwear,Online,38,113,4294,2318.76,
Foot Locker,1128299,23-02-2021,West,Idaho,Boise,Women's Street Footwear,Online,38,105,3990,1875.3,
Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,38,63,2394,1149.12,
Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Men's Apparel,Online,42,44,1848,813.12,
Foot Locker,1128299,23-02-2021,West,Arizona,Phoenix,Women's Apparel,Online,38,88,3344,1203.84,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,37,145,5365,2521.55,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,48,95,4560,2508,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,49,91,4459,2229.5,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,47,68,3196,1470.16,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Apparel,Online,54,31,1674,686.34,
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Women's Apparel,Online,47,88,4136,1654.4,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,48,130,6240,2808,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,53,90,4770,2385,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,50,102,5100,2550,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,46,75,3450,1725,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Apparel,Online,50,39,1950,819,
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Women's Apparel,Online,67,94,6298,2267.28,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,47,147,6909,3247.23,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,53,113,5989,3234.06,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,50,120,6000,2820,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,49,90,4410,2205,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Men's Apparel,Online,51,58,2958,1212.78,
Foot Locker,1128299,24-05-2021,West,Arizona,Phoenix,Women's Apparel,Online,64,98,6272,2257.92,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,48,156,7488,3669.12,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,51,138,7038,3659.76,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,51,138,7038,3167.1,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,46,95,4370,2185,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Men's Apparel,Online,51,68,3468,1456.56,
Foot Locker,1128299,23-06-2021,West,Arizona,Phoenix,Women's Apparel,Online,69,131,9039,3525.21,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,49,196,9604,4705.96,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,50,142,7100,3621,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,51,133,6783,3188.01,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,48,101,4848,2181.6,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Men's Apparel,Online,52,128,6656,2862.08,
Foot Locker,1128299,22-07-2021,West,Arizona,Phoenix,Women's Apparel,Online,67,123,8241,3131.58,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,50,163,8150,4075,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,57,161,9177,4588.5,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,54,113,6102,2989.98,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,52,112,5824,2853.76,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Men's Apparel,Online,59,116,6844,2806.04,
Foot Locker,1128299,23-08-2021,West,Arizona,Phoenix,Women's Apparel,Online,65,94,6110,2444,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,41,167,6847,3355.03,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,45,161,7245,3839.85,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,43,128,5504,2476.8,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,41,113,4633,2177.51,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Men's Apparel,Online,54,105,5670,2494.8,
Foot Locker,1128299,24-09-2021,West,Arizona,Phoenix,Women's Apparel,Online,56,119,6664,2465.68,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,41,135,5535,2656.8,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,47,145,6815,3611.95,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,44,91,4004,1921.92,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,43,90,3870,1896.3,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Apparel,Online,53,69,3657,1462.8,
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Women's Apparel,Online,56,85,4760,1808.8,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,42,135,5670,2664.9,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,46,147,6762,3516.24,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,44,105,4620,2125.2,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,42,98,4116,1934.52,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Apparel,Online,53,87,4611,1890.51,
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Women's Apparel,Online,55,111,6105,2258.85,
Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,44,181,7964,3663.44,
Foot Locker,1128299,22-12-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,49,175,8575,4630.5,
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,43,123,5289,2538.72,
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,44,115,5060,2277,
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Men's Apparel,Online,52,88,4576,1967.68,
Kohl's,1128299,22-12-2021,West,Arizona,Phoenix,Women's Apparel,Online,58,135,7830,2897.1,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,33,133,4389,2150.61,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,42,138,5796,3071.88,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,42,138,5796,2666.16,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Athletic Footwear,Online,43,85,3655,1790.95,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Men's Apparel,Online,45,80,3600,1476,
Kohl's,1128299,26-01-2021,West,Arizona,Phoenix,Women's Apparel,Online,42,128,5376,1935.36,
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Street Footwear,Online,33,147,4851,2376.99,
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Men's Athletic Footwear,Online,44,106,4664,2565.2,
Kohl's,1128299,26-02-2021,West,Arizona,Phoenix,Women's Street Footwear,Online,41,111,4551,2093.46,
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,Online,43,74,3182,1559.18,
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Men's Apparel,Online,45,54,2430,1069.2,
Kohl's,1128299,26-02-2021,West,New Mexico,Albuquerque,Women's Apparel,Online,41,104,4264,1620.32,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Street Footwear,Online,44,165,7260,3630,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,Online,51,112,5712,3027.36,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Street Footwear,Online,52,112,5824,2853.76,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,Online,50,83,4150,1909,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Men's Apparel,Online,55,53,2915,1253.45,
Kohl's,1128299,25-03-2021,West,New Mexico,Albuquerque,Women's Apparel,Online,50,98,4900,1862,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Street Footwear,Online,51,154,7854,3534.3,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,Online,59,98,5782,2891,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Street Footwear,Online,55,116,6380,3190,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,Online,54,87,4698,2161.08,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Men's Apparel,Online,56,58,3248,1331.68,
Kohl's,1128299,26-04-2021,West,New Mexico,Albuquerque,Women's Apparel,Online,69,101,6969,2648.22,
